Filename,Location,datetime,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class,dataset_id
TN_Good_2023-02-20-16.30-1-161.jpg,Tamil Nadu,2023-02-20 16:30:00,43.0,22.0,40.0,33.0,226.0,33.0,6.0,a_Good,1
Dimapur_MOD_2023-02-10-08.30-2-19.jpg,"Dimapur, Nagaland",2023-02-10 08:30:00,63.0,31.0,52.0,10.0,6.0,4.0,2.0,b_Moderate,1
98.jpg,Jigatola,2020-09-19 17:00:00,,60.0,,,,,,b_Moderate,2
TN_Good_2023-02-20-16.30-2.jpg,Tamil Nadu,2023-02-20 16:30:00,43.0,22.0,40.0,33.0,226.0,33.0,6.0,a_Good,1
BENGR_Mod_2023-03-04-08.30-1-111.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
BENGR_Mod_2023-03-04-08.30-1-476.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
539.jpg,Baridhara J-Block,2020-12-20 17:00:00,,204.0,,,,,,d_Unhealthy,2
BENGR_Mod_2023-02-23-08.30-1-41.jpg,Bengaluru,2023-02-23 08:30:00,97.0,43.0,78.0,26.0,258.0,10.0,17.0,b_Moderate,1
Dimapur_UHFSG_2023-02-02- 09.00-3-30.jpg,"Dimapur, Nagaland",2023-02-02 09:00:00,103.0,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Good_2023-03-25-08.30-1-4.jpg,Bengaluru,2023-03-25 08:30:00,32.0,13.0,32.0,31.0,219.0,10.0,20.0,a_Good,1
BENGR_Good_2023-03-17-08.30-1-316.jpg,Bengaluru,2023-03-17 08:30:00,15.0,4.0,7.0,37.0,288.0,10.0,10.0,a_Good,1
1533.jpg,Banani,2022-09-03 14:00:00,,88.0,,,,,,b_Moderate,2
MH_UN_2023-03-15-15.00-1-92.jpg,Mumbai,2023-03-15 15:00:00,162.0,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy,1
TN_Good_2023-02-21-08.30-2-191.jpg,Tamil Nadu,2023-02-21 08:30:00,29.0,29.0,21.0,5.0,301.0,30.0,7.0,a_Good,1
Dimapur_MOD_2023-02-10-08.30-2-72.jpg,"Dimapur, Nagaland",2023-02-10 08:30:00,63.0,31.0,52.0,10.0,6.0,4.0,2.0,b_Moderate,1
UP_UHFSG_2023-02-24-08.30-1-345.jpg,"Knowledge park, Greater Noida",2023-02-24 08:30:00,141.0,268.0,180.0,2.0,114.0,10.0,56.0,c_Unhealthy_for_Sensitive_Groups,1
TN_Good_2023-02-27-16.30-1-16.jpg,Tamil Nadu,2023-02-27 16:30:00,43.0,22.0,40.0,36.0,268.0,16.0,7.0,a_Good,1
UP_SEV_2023-02-19-14.30-1-46.jpg,"Knowledge park, Greater Noida",2023-02-19 14:30:00,357.0,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe,1
BIR_UNH_VF_2023-02-02- 1700-2-18.jpg,"Biratnagar, Nepal",2023-02-02 17:00:00,156.0,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy,1
HAR_VUN_2022-10-02-10.00-1-3937.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
MH_UH_2023-02-02- 09.30-1-60.jpg,Mumbai,2023-02-02 09:30:00,182.0,115.8,188.5,25.3,,,9.5,d_Unhealthy,1
BENGR_Mod_2023-03-09-08.30-1-141.jpg,Bengaluru,2023-03-09 08:30:00,51.0,26.0,45.0,16.0,248.0,11.0,14.0,b_Moderate,1
BENGR_Mod_2023-03-06-08.30-1-546.jpg,Bengaluru,2023-03-06 08:30:00,68.0,36.0,59.0,22.0,171.0,5.0,14.0,b_Moderate,1
MH_Good_2023-03-23-17.00-1-470.jpg,Mumbai,2023-03-23 17:00:00,47.0,14.0,41.0,35.0,6.0,5.0,7.0,a_Good,1
DEL_VUnH_2023-02-16-14.00-2-12.jpg,"ITO, Delhi",2023-02-16 14:00:00,268.0,401.0,325.0,73.0,88.0,16.0,,e_Very_Unhealthy,1
UP_SEV_2023-02-19-14.30-1-34.jpg,"Knowledge park, Greater Noida",2023-02-19 14:30:00,357.0,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe,1
BENGR_UHFSG_2023-02-03-08.30-1-53.jpg,Bengaluru,2023-02-03 08:30:00,136.0,76.0,137.0,55.0,228.0,3.0,23.0,c_Unhealthy_for_Sensitive_Groups,1
DEL_SEV_2023-02-20-14.00-1-101.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
MH_Good_2023-03-22-11.00-1-57.jpg,Mumbai,2023-03-22 11:00:00,49.0,32.0,59.0,46.0,9.0,7.0,17.0,a_Good,1
BENGR_Good_2023-02-28-08.30-1-86.jpg,Bengaluru,2023-02-28 08:30:00,37.0,19.0,37.0,18.0,272.0,11.0,21.0,a_Good,1
TN_UnFSG_2023-03-03-09.00-1.jpg,Tamil Nadu,2023-03-03 09:00:00,121.0,70.0,113.0,21.0,409.0,20.0,18.0,c_Unhealthy_for_Sensitive_Groups,1
HAR_VUN_2022-10-02-10.00-1-4225.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
HAR_VUN_2022-10-02-10.00-1-3977.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
1554.jpg,Banani,2022-09-04 15:00:00,,154.0,,,,,,d_Unhealthy,2
BENGR_UHFSG_2023-02-03-08.30-1-33.jpg,Bengaluru,2023-02-03 08:30:00,136.0,76.0,137.0,55.0,228.0,3.0,23.0,c_Unhealthy_for_Sensitive_Groups,1
BIR_UNFSG_VF_2023-02-03-16.00-3-39.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
HAR_VUN_2022-10-02-10.00-1-873.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
Dimapur_MOD_2023-02-10-08.30-2-5.jpg,"Dimapur, Nagaland",2023-02-10 08:30:00,63.0,31.0,52.0,10.0,6.0,4.0,2.0,b_Moderate,1
MH_UN_2023-03-02-08.00-1-141.jpg,Mumbai,2023-03-02 08:00:00,156.0,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy,1
UP_SEV_2023-02-18-11.00-1-105.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
MH_Good_2023-03-23-17.00-1-316.jpg,Mumbai,2023-03-23 17:00:00,47.0,14.0,41.0,35.0,6.0,5.0,7.0,a_Good,1
TN_Good_2023-02-27-16.30-2-81.jpg,Tamil Nadu,2023-02-27 16:30:00,43.0,22.0,40.0,36.0,268.0,16.0,7.0,a_Good,1
DEL_VUnH_2023-02-16-17.00-1-78.jpg,"ITO, Delhi",2023-02-16 17:00:00,293.0,370.0,407.0,77.0,112.0,9.0,109.0,e_Very_Unhealthy,1
MH_UN_2023-03-12-13.00-5.jpg,Mumbai,2023-03-12 13:00:00,156.0,217.0,122.0,,,,63.0,d_Unhealthy,1
1266.jpg,Banani,2022-04-10 13:00:00,,156.0,,,,,,d_Unhealthy,2
DEL_SEV_2023-02-20-14.00-2-646.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
DEL_UnH_2023-02-15-11.30-2-20.jpg,"ITO, Delhi",2023-02-15 11:30:00,179.0,287.0,180.0,42.0,52.0,20.0,66.0,d_Unhealthy,1
1712274153503.jpg,,,,,,,,,,b_Moderate,3
UP_VUN_2023-03-02-09.00-1-281.jpg,"Knowledge park, Greater Noida",2023-03-02 09:00:00,223.0,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,1
862.jpg,Baridhara J-Block,2021-01-01 13:00:00,,178.0,,,,,,d_Unhealthy,2
DEL_SEV_2023-02-16-18.00-2-47.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
DEL_SEV_2023-02-20-14.00-1-26.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
MH_UN_2023-03-02-08.00-1-41.jpg,Mumbai,2023-03-02 08:00:00,156.0,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy,1
DEL_SEV_2023-02-20-14.00-1-406.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
UP_VUN_2023-03-02-09.00-1-185.jpg,"Knowledge park, Greater Noida",2023-03-02 09:00:00,223.0,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,1
BENGR_Good_2023-03-17-08.30-1-169.jpg,Bengaluru,2023-03-17 08:30:00,15.0,4.0,7.0,37.0,288.0,10.0,10.0,a_Good,1
1712274169924.jpg,,,,,,,,,,b_Moderate,3
DEL_SEV_2023-02-16-18.00-2-90.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
DEL_SEV_2023-02-20-14.00-3-281.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
MH_UN_2023-03-12-13.00-4.jpg,Mumbai,2023-03-12 13:00:00,156.0,217.0,122.0,,,,63.0,d_Unhealthy,1
UP_SEV_2023-02-18-11.00-1-42.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
Copy of IMG_2775.JPG,,,,,,,,,,d_Unhealthy,3
DEL_SEV_2023-02-20-14.00-2-151.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
Dimapur_UHFSG_2023-02-02- 09.00-1-63.jpg,"Dimapur, Nagaland",2023-02-02 09:00:00,103.0,53.0,84.0,13.0,2.0,3.0,5.0,c_Unhealthy_for_Sensitive_Groups,1
DEL_VUnH_2023-02-16-14.00-3-61.jpg,"ITO, Delhi",2023-02-16 14:00:00,268.0,401.0,325.0,73.0,88.0,16.0,,e_Very_Unhealthy,1
MH_VUN_2023-02-25-10.00-1-346.jpg,Mumbai,2023-02-25 10:00:00,206.0,343.0,358.0,46.0,55.0,,144.0,e_Very_Unhealthy,1
TN_Good_2023-02-20-16.30-2-136.jpg,Tamil Nadu,2023-02-20 16:30:00,43.0,22.0,40.0,33.0,226.0,33.0,6.0,a_Good,1
TN_Good_2023-02-20-16.30-1-1.jpg,Tamil Nadu,2023-02-20 16:30:00,43.0,22.0,40.0,33.0,226.0,33.0,6.0,a_Good,1
DEL_VUnH_2023-02-16-17.00-2-18.jpg,"ITO, Delhi",2023-02-16 17:00:00,293.0,370.0,407.0,77.0,112.0,9.0,109.0,e_Very_Unhealthy,1
DEL_SEV_2023-02-20-14.00-3-141.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
MH_UH_2023-02-18-11.00-1-55.jpg,Mumbai,2023-02-18 11:00:00,151.0,277.0,166.0,41.0,24.0,,,d_Unhealthy,1
MH_UN_2023-03-15-15.00-1-204.jpg,Mumbai,2023-03-15 15:00:00,162.0,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy,1
TN_UnFSG_2023-03-08-08.30-1-231.jpg,Tamil Nadu,2023-03-08 08:30:00,121.0,71.0,111.0,10.0,407.0,20.0,22.0,c_Unhealthy_for_Sensitive_Groups,1
DEL_VUnH_2023-02-16-14.00-3-3.jpg,"ITO, Delhi",2023-02-16 14:00:00,268.0,401.0,325.0,73.0,88.0,16.0,,e_Very_Unhealthy,1
DEL_VUnH_2023-02-16-14.30-1-261.jpg,"ITO, Delhi",2023-02-16 14:30:00,245.0,337.0,272.0,85.0,60.0,28.0,108.0,e_Very_Unhealthy,1
TN_UnFSG_2023-03-03-09.00-2-201.jpg,Tamil Nadu,2023-03-03 09:00:00,121.0,70.0,113.0,21.0,409.0,20.0,18.0,c_Unhealthy_for_Sensitive_Groups,1
DEL_SEV_2023-02-20-14.00-2-171.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
Copy of IMG_2808.JPG,,,,,,,,,,c_Unhealthy_for_Sensitive_Groups,3
DEL_SEV_2023-02-20-14.00-2-501.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
TN_Good_2023-02-27-16.30-2-1.jpg,Tamil Nadu,2023-02-27 16:30:00,43.0,22.0,40.0,36.0,268.0,16.0,7.0,a_Good,1
1712274707032.jpg,,,,,,,,,,a_Good,3
1712274131440.jpg,,,,,,,,,,b_Moderate,3
TN_Good_2023-03-21-08.30-1.jpg,Tamil Nadu,2023-03-21 08:30:00,27.0,13.0,27.0,24.0,300.0,35.0,8.0,a_Good,1
BENGR_Mod_2023-03-04-08.30-1-416.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
BENGR_Mod_2023-03-13-08.30-1-106.jpg,Bengaluru,2023-03-13 08:30:00,53.0,27.0,49.0,22.0,304.0,7.0,16.0,b_Moderate,1
DEL_SEV_2023-02-20-14.00-3-216.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
1186.jpg,Uttara,2022-03-26 16:00:00,,143.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
MH_UN_2023-03-02-08.00-1-151.jpg,Mumbai,2023-03-02 08:00:00,156.0,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy,1
TN_UnFSG_2023-03-02-08.30-2-181.jpg,Tamil Nadu,2023-03-02 08:30:00,119.0,69.0,106.0,8.0,358.0,22.0,26.0,c_Unhealthy_for_Sensitive_Groups,1
MH_UN_2023-03-15-15.00-1-211.jpg,Mumbai,2023-03-15 15:00:00,162.0,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy,1
BENGR_Mod_2023-03-13-08.30-1-449.jpg,Bengaluru,2023-03-13 08:30:00,53.0,27.0,49.0,22.0,304.0,7.0,16.0,b_Moderate,1
1245.jpg,Banani,2022-04-02 15:00:00,,156.0,,,,,,d_Unhealthy,2
BENGR_Good_2023-03-25-08.30-1-39.jpg,Bengaluru,2023-03-25 08:30:00,32.0,13.0,32.0,31.0,219.0,10.0,20.0,a_Good,1
DEL_SEV_2023-02-16-18.00-2-95.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
MH_UnFSG_2023-02-17-13.00-2-41.jpg,Mumbai,2023-02-17 13:00:00,140.0,56.0,113.0,61.0,,,,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Good_2023-02-19-08.30-1-42.jpg,Bengaluru,2023-02-19 08:30:00,41.0,20.0,36.0,9.0,165.0,3.0,8.0,a_Good,1
DEL_SEV_2023-02-20-14.00-2-571.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
DEL_VUnH_2023-02-16-17.00-2-83.jpg,"ITO, Delhi",2023-02-16 17:00:00,293.0,370.0,407.0,77.0,112.0,9.0,109.0,e_Very_Unhealthy,1
BIR_UNH_VF_2023-02-02- 1700-3-50.jpg,"Biratnagar, Nepal",2023-02-02 17:00:00,156.0,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy,1
MH_Good_2023-03-22-18.00-1-133.jpg,Mumbai,2023-03-22 18:00:00,47.0,21.0,43.0,37.0,4.0,8.0,7.0,a_Good,1
UP_SEV_2023-02-19-14.30-1-12.jpg,"Knowledge park, Greater Noida",2023-02-19 14:30:00,357.0,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe,1
BENGR_Mod_2023-03-04-08.30-1-386.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
DEL_SEV_2023-02-20-14.00-2-426.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
HAR_VUN_2022-10-02-10.00-1-3017.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
BIR_UNFSG_VF_2023-02-03-16.00-2-20.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
UP_VUN_2023-03-02-09.00-1-365.jpg,"Knowledge park, Greater Noida",2023-03-02 09:00:00,223.0,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,1
TN_UnFSG_2023-03-02-08.30-2-71.jpg,Tamil Nadu,2023-03-02 08:30:00,119.0,69.0,106.0,8.0,358.0,22.0,26.0,c_Unhealthy_for_Sensitive_Groups,1
TN_UnFSG_2023-03-03-09.00-2-46.jpg,Tamil Nadu,2023-03-03 09:00:00,121.0,70.0,113.0,21.0,409.0,20.0,18.0,c_Unhealthy_for_Sensitive_Groups,1
1856.jpg,Banani,2022-09-27 15:00:00,,158.0,,,,,,d_Unhealthy,2
BENGR_Good_2023-02-19-08.30-1-27.jpg,Bengaluru,2023-02-19 08:30:00,41.0,20.0,36.0,9.0,165.0,3.0,8.0,a_Good,1
MH_Good_2023-03-23-17.00-1-239.jpg,Mumbai,2023-03-23 17:00:00,47.0,14.0,41.0,35.0,6.0,5.0,7.0,a_Good,1
TN_Good_2023-02-20-16.30-2-61.jpg,Tamil Nadu,2023-02-20 16:30:00,43.0,22.0,40.0,33.0,226.0,33.0,6.0,a_Good,1
UP_SEV_2023-02-20-08.30-1-8.jpg,"Knowledge park, Greater Noida",2023-02-20 08:30:00,331.0,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe,1
1182.jpg,Uttara,2022-03-26 16:00:00,,143.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
Dimapur_MOD_2023-02-10-08.30-2-14.jpg,"Dimapur, Nagaland",2023-02-10 08:30:00,63.0,31.0,52.0,10.0,6.0,4.0,2.0,b_Moderate,1
UP_SEV_2023-02-18-11.00-1-29.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
UP_UHFSG_2023-03-06-11.30-1-61.jpg,"Knowledge park, Greater Noida",2023-03-06 11:30:00,104.0,100.0,185.0,8.0,28.0,30.0,44.0,c_Unhealthy_for_Sensitive_Groups,1
Copy of IMG_2675.JPG,,,,,,,,,,d_Unhealthy,3
DEL_SEV_2023-02-16-18.00-2-110.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
BENGR_Good_2023-03-25-08.30-1-78.jpg,Bengaluru,2023-03-25 08:30:00,32.0,13.0,32.0,31.0,219.0,10.0,20.0,a_Good,1
DEL_SEV_2023-02-16-18.00-2-93.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
DEL_SEV_2023-02-20-14.00-1-346.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
1853.jpg,Banani,2022-09-27 15:00:00,,158.0,,,,,,d_Unhealthy,2
MH_UH_2023-02-02- 09.30-1-15.jpg,Mumbai,2023-02-02 09:30:00,182.0,115.8,188.5,25.3,,,9.5,d_Unhealthy,1
TN_Good_2023-02-21-08.30-2-11.jpg,Tamil Nadu,2023-02-21 08:30:00,29.0,29.0,21.0,5.0,301.0,30.0,7.0,a_Good,1
DEL_SEV_2023-02-20-14.00-1-261.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
BENGR_Mod_2023-03-04-08.30-1-511.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
BENGR_UHFSG_2023-02-05-08.30-1-59.jpg,Bengaluru,2023-02-03 08:30:00,111.0,54.0,111.0,39.0,319.0,7.0,29.0,c_Unhealthy_for_Sensitive_Groups,1
UP_VUN_2023-03-02-09.00-1-701.jpg,"Knowledge park, Greater Noida",2023-03-02 09:00:00,223.0,301.0,232.0,7.0,174.0,22.0,82.0,e_Very_Unhealthy,1
UP_SEV_2023-02-18-11.00-1-77.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
UP_SEV_2023-02-20-08.30-4.jpg,"Knowledge park, Greater Noida",2023-02-20 08:30:00,331.0,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe,1
UP_SEV_2023-02-20-08.30-1-42.jpg,"Knowledge park, Greater Noida",2023-02-20 08:30:00,331.0,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe,1
BENGR_Mod_2023-03-06-08.30-1-591.jpg,Bengaluru,2023-03-06 08:30:00,68.0,36.0,59.0,22.0,171.0,5.0,14.0,b_Moderate,1
BENGR_Good_2023-02-28-08.30-1-11.jpg,Bengaluru,2023-02-28 08:30:00,37.0,19.0,37.0,18.0,272.0,11.0,21.0,a_Good,1
DEL_SEV_2023-02-20-14.00-1-106.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
1197.jpg,Uttara,2022-03-26 16:00:00,,143.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
UP_UHFSG_2023-02-24-08.30-1-197.jpg,"Knowledge park, Greater Noida",2023-02-24 08:30:00,141.0,268.0,180.0,2.0,114.0,10.0,56.0,c_Unhealthy_for_Sensitive_Groups,1
UP_SEV_2023-02-18-11.00-1-37.jpg,"Knowledge park, Greater Noida",2023-02-18 11:00:00,320.0,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe,1
MH_UnFSG_2023-03-08-11.00-1-26.jpg,Mumbai,2023-03-08 11:00:00,124.0,287.0,177.0,,,,85.0,c_Unhealthy_for_Sensitive_Groups,1
686.jpg,Baridhara J-Block,2020-12-27 12:00:00,,201.0,,,,,,d_Unhealthy,2
BIR_UNFSG_VF_2023-02-03-16.00-2-23.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
MH_UnFSG_2023-03-08-11.00-1-386.jpg,Mumbai,2023-03-08 11:00:00,124.0,287.0,177.0,,,,85.0,c_Unhealthy_for_Sensitive_Groups,1
TN_UN_2023-03-11-08.00-1-46.jpg,Tamil Nadu,2023-03-11 08:00:00,152.0,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy,1
DEL_SEV_2023-02-16-18.00-2-37.jpg,"ITO, Delhi",2023-02-16 18:00:00,330.0,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe,1
BIR_UNFSG_VF_2023-02-03-16.00-3-31.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Mod_2023-03-13-08.30-1-162.jpg,Bengaluru,2023-03-13 08:30:00,53.0,27.0,49.0,22.0,304.0,7.0,16.0,b_Moderate,1
BIR_UNFSG_VF_2023-02-03-16.00-1-22.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
948.jpg,Baridhara J-Block,2021-02-01 15:00:00,,170.0,,,,,,d_Unhealthy,2
BENGR_Good_2023-02-28-08.30-1-51.jpg,Bengaluru,2023-02-28 08:30:00,37.0,19.0,37.0,18.0,272.0,11.0,21.0,a_Good,1
DEL_VUnH_2023-02-16-14.00-3-44.jpg,"ITO, Delhi",2023-02-16 14:00:00,268.0,401.0,325.0,73.0,88.0,16.0,,e_Very_Unhealthy,1
BENGR_Mod_2023-03-04-08.30-1-61.jpg,Bengaluru,2023-03-04 08:30:00,71.0,34.0,63.0,24.0,172.0,2.0,16.0,b_Moderate,1
TN_UHFSG_2023-02-10-08.30-1-40.jpg,Tamil Nadu,2023-02-10 08:30:00,105.0,55.0,86.0,21.0,8.0,14.0,3.0,c_Unhealthy_for_Sensitive_Groups,1
BENGR_Good_2023-02-19-08.30-1-37.jpg,Bengaluru,2023-02-19 08:30:00,41.0,20.0,36.0,9.0,165.0,3.0,8.0,a_Good,1
DEL_SEV_2023-02-20-14.00-3-216.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
139.jpg,Siddheshwari,2020-09-19 15:00:00,,56.0,,,,,,b_Moderate,2
1712274142144.jpg,,,,,,,,,,b_Moderate,3
BIR_UNH_VF_2023-02-02- 15.00-2-64.jpg,"Biratnagar, Nepal",2023-02-02 15:00:00,156.0,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy,1
DEL_SEV_2023-02-20-14.00-1-66.jpg,"ITO, Delhi",2023-02-20 14:00:00,363.0,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe,1
TN_UnFSG_2023-03-02-08.30-1-16.jpg,Tamil Nadu,2023-03-02 08:30:00,119.0,69.0,106.0,8.0,358.0,22.0,26.0,c_Unhealthy_for_Sensitive_Groups,1
MH_VUN_2023-03-05-08.30-2-276.jpg,Mumbai,2023-03-05 08:30:00,284.0,279.0,168.0,33.0,46.0,,100.0,e_Very_Unhealthy,1
1420.jpg,Banani,2022-08-03 17:00:00,,143.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
Copy of IMG_2782.JPG,,,,,,,,,,c_Unhealthy_for_Sensitive_Groups,3
BIR_UNH_VF_2023-02-02- 1700-3-37.jpg,"Biratnagar, Nepal",2023-02-02 17:00:00,156.0,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy,1
UP_SEV_2023-02-20-08.30-1-25.jpg,"Knowledge park, Greater Noida",2023-02-20 08:30:00,331.0,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe,1
BENGR_Good_2023-03-25-08.30-1-29.jpg,Bengaluru,2023-03-25 08:30:00,32.0,13.0,32.0,31.0,219.0,10.0,20.0,a_Good,1
BIR_UNFSG_VF_2023-02-03-16.00-3-27.jpg,"Biratnagar, Nepal",2023-02-03 16:00:00,141.0,50.29,72.18,59.66,0.45,2.6,4.19,c_Unhealthy_for_Sensitive_Groups,1
DEL_VUnH_2023-02-16-14.30-1-7.jpg,"ITO, Delhi",2023-02-16 14:30:00,245.0,337.0,272.0,85.0,60.0,28.0,108.0,e_Very_Unhealthy,1
1613.jpg,Banani,2022-09-08 16:00:00,,148.0,,,,,,c_Unhealthy_for_Sensitive_Groups,2
HAR_VUN_2022-10-02-10.00-1-3025.jpg,"New Ind Town, Faridabad",2022-10-02 10:00:00,230.0,185.0,199.0,10.0,52.0,12.0,26.0,e_Very_Unhealthy,1
